,120,,115,,COSCINODISCUS STELLARIS
,,,,375,CRYPTOPHYCOPHYTA
160,,180,115,,CYLINDROTHECA CLOSTERIUM
2080,1200,900,1955,1375,GYMNODINIACEA
320,720,540,1035,250,GYMNODINIUM AGILIFORME
,,,345,,GYMNODINIUM ARCTICUM
320,,180,230,,GYMNODINIUM FUSUS
160,120,,,,GYMNODINIUM HETEROSTRIATUM
160,,,1725,750,GYMNODINIUM SPP
1440,600,900,805,250,GYMNODINIUM VENEFICIUM
,,,460,125,GYMNODINIUM VITILIGO
800,960,900,805,2750,GYMNODINIUM WULFFI
640,120,180,1610,500,GYRODINIUM FLAGELLARE
,120,,,,GYRODINIUM FUSIFORME
,,,,125,GYRODINIUM PINGUE
,120,180,,,GYRODINIUM PRUNUS
,120,,115,,GYRODINIUM WULFFII
,,,115,,HEMISELMIS SPP
,240,,115,125,IMANTONIA ROTUNDA
,,,115,,LEUCOCRYPTOS MARINA
,,,115,,OCHROMONAS COSMOPOLITICUS
,,,115,,OXYTOXUM MILNERI
,,1440,690,250,PENNALES
,,,,250,PLAGIOSELMIS PROLONGA
,,,115,,PLAGIOSELMIS SPP,,,,,,,,,
320,240,180,115,250,PRONOCTILUCA PELAGICA,,,,,,,,,
,120,,575,500,PROROCENTRUM BALTICUM,,,,,,,,,
,,360,,,PROROCENTRUM COMPRESSUM,,,,,,,,,
,,,115,,PROTOPERIDINIUM CERASUS,,,,,,,,,
,,,230,,PROTOPERIDINIUM OVATUM,,,,,,,,,
,,,115,250,PTEROSPERMA NATIONALIS,,,,,,,,,
480,,,,,RHIZOSOLENIA SETIGERA,,,,,,,,,
,,,,125,TORODINIUM ROBUSTUM,,,,,,,,,


STATION,15,SERIES,,POSITION,,,,,,15,10,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
79,38.76,,N,38,40,45,E,1998,10,20,5,50,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,320,M,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,
0,2,3,2,1,2,2,2,2,2,2,2,
2,-1.81,33.1,8.46,98.8,0.2,0,0,2.09,1.33,0.71,11.92,
38,-1.38,34.06,7.73,92,0.43,1.9,0.15,6.47,1.29,0.79,9.8,
59,-1.36,34.42,7.43,88.7,0.5,3.81,0.13,8.8,0.73,0.67,9.63,
98,0.1,34.64,7.08,88.1,0.68,5.14,0,10.36,0.53,0.63,8.8,
148,0.97,34.77,7.02,89.4,0.61,5.76,0,11.16,0.69,0.73,7.84,
178,1.46,34.84,6.96,89.8,0.68,6.1,0,11.68,0.55,0.73,7.46,
229,0.76,34.82,6.95,88,0.83,6.76,0,12.59,0.66,0.77,10.4,
305,0.23,34.89,6.95,86.9,0.78,9.81,0,12.06,0.67,0.61,6.95,

,,,,,,,,,,,5,50
TYPE,HEADERS,,,,
BOTTOM DEPTH,319,M,,,

TYPE,PLANKTON,,,,
TAX CNT B294,TAX CNT B180,TAX CNT B100,TAX CNT B40,TAX CNT B0,TAX NAME
#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON
1,1,1,1,1,-
,,,,190,ADENOIDES KOFOIDI
,,110,900,,ALEXANDRIUM
,120,110,,,AMPHIDINIUM CARTERAE
,,110,,,AMPHIDINIUM CRASSUM
,,110,,,AMPHIDINIUM EXTENSUM
400,,,,,AMPHIDINIUM LACUSTRE
,120,,100,,AMPHIDINIUM SPHENOIDES
,,20,500,190,CHAETOCEROS BOREALIS
,,,500,190,CHAETOCEROS CONVOLUTUS
,,330,300,95,CHAETOCEROS DECIPIENS
,,,200,,CHAETOCEROS SEPTENTRIONALIS
,,,100,,CRYPTOMONAS ACUTA
,,220,300,855,CRYPTOPHYCOPHYTA
,,,300,,CYLINDROTHECA CLOSTERIUM
,,,100,,GONYAULAX DIEGENSIS
3600,1080,550,3900,3990,GYMNODINIACEA
,,,500,570,GYMNODINIUM AGILIFORME
,120,,,285,GYMNODINIUM ARCTICUM
,,,100,,GYMNODINIUM FUSUS
,,,200,,GYMNODINIUM MARINUM
400,240,220,1400,475,GYMNODINIUM SPP
800,240,660,1000,380,GYMNODINIUM VENEFICIUM
900,120,,,950,GYMNODINIUM VITILIGO
1700,720,990,5300,3135,GYMNODINIUM WULFFI
200,,550,2500,665,GYRODINIUM FLAGELLARE
,120,55,,,GYRODINIUM FUSIFORME
,,,100,,GYRODINIUM PRUNUS
,120,,100,475,GYRODINIUM WULFFII
,,220,700,,IMANTONIA ROTUNDA
,480,,,,LEPTOCYLINDRUS DANICUS
200,,110,,,OCHROMONAS COSMOPOLITICUS
100,,,100,,PENNALES
100,,,,,PLAGIOSELMIS PROLONGA
,,220,,,PLAGIOSELMIS SPP
,120,,200,,PRONOCTILUCA PELAGICA
,,220,400,380,PROROCENTRUM BALTICUM
,120,,,,PROROCENTRUM COMPRESSUM
,,,,95,PROTOPERIDINIUM CERASUS
,,,100,,PROTOPERIDINIUM SPP
,,,100,475,PTEROSPERMA NATIONALIS
,120,,,,PTEROSPERMA SPP
,,,100,,SYNEDRA ACUS,,,,,,,,,
,120,110,100,,THALASSIOSIRA SPP,,,,,,,,,
,,,300,95,TORODINIUM ROBUSTUM,,,,,,,,,


STATION,16,SERIES,,POSITION,,,,,,16,11,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
79,24.9,,N,39,26.46,,E,1998,10,20,12,0,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,336,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2,,,
8,-1.81,33.06,8.4,98.5,0.44,0.48,0.01,1.63,1.59,0.67,,,,
36,-1.49,34.3,7.64,90.8,0.86,3.62,0.32,6.83,2.06,0.82,,,,
58,-1.36,34.4,7.35,87.8,1,4.62,0.18,9.03,1.07,0.52,25.62,,,
97,-0.44,34.54,7.09,86.9,1.08,5.62,0,10.46,0.94,0.36,11.05,,,
129,-0.35,34.61,7.19,88.3,1.13,6,0,10.7,1.04,0.37,19.8,,,
175,0.59,34.76,6.99,88.1,1.14,7.52,0,11.92,0.93,0.23,14.74,,,
269,0.21,34.92,6.97,87.1,1.24,9.05,0,12.59,0.93,0.41,10.52,,,
316,0.33,34.94,7.06,88.6,1.24,9.05,0,13.18,0.93,0.41,13.88,,,


STATION,17,SERIES,,POSITION,,,,,,17,12,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
79,10.08,,N,39,53.06,,E,1998,10,20,15,30,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,157,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L
0,2,3,2,1,2,2,2,2,2,2,2
19,-1.79,33.01,8.44,98.6,0.29,0.95,0.04,1.35,1.58,0.73,28.57
26,-1.45,33.88,7.97,94.6,0.58,2.14,0.14,4.67,1.6,0.88,25.53
31,-1.32,34.32,7.58,90.5,0.78,3.43,0.23,7.44,1.81,,24.43
67,-0.71,34.53,7.1,86.3,0.94,5.24,0.01,10.31,0.94,,11.98
79,-1.26,34.53,7.14,85.5,0.9,5.05,0,10.11,1.04,0.44,
100,-0.91,34.61,7.05,85.3,0.96,6.33,0,10.81,0.96,0.44,
124,-0.45,34.68,6.94,85.1,1.03,7.95,0,11.85,0.89,,
146,-0.4,34.7,6.92,85,1.03,8.1,0,11.96,1.12,,

TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,157,M,,,,,,,,,

TYPE,PLANKTON,,,,,
TAX CNT B139,TAX CNT B100,TAX CNT B80,TAX CNT B67,TAX CNT B27,TAX CNT B20,TAX NAME
#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON
1,1,1,1,1,1,-
,,,,480,,ACHNANTHES TAENIATA
,,1375,960,240,130,ALEXANDRIUM
,,,,,520,AMPHIDINIUM CARTERAE
630,,,,,,AMPHIDINIUM EXTENSUM
525,125,125,160,240,520,AMPHIDINIUM LACUSTRE
105,,,,,,AMPHIDINIUM SPHENOIDES
210,,10,160,,,CHAETOCEROS BOREALIS
,,250,,,,CHAETOCEROS CONVOLUTUS
25,20,,75,,,CHAETOCEROS DECIPIENS
105,,,,,,CHRYSOCHROMULINA HIRTA
315,,,,,,COCHLODINIUM PUPA
,,125,,240,390,CRYPTOPHYCOPHYTA
2205,2375,3005,1600,2760,3640,GYMNODINIACEA
945,125,,320,960,1040,GYMNODINIUM AGILIFORME
1470,250,1000,480,1440,1040,GYMNODINIUM SPP
2100,625,1500,1280,120,650,GYMNODINIUM VENEFICIUM
210,125,125,,360,650,GYMNODINIUM VITILIGO
1995,125,1375,640,2400,5200,GYMNODINIUM WULFFI
210,,,,,,GYRODINIUM AUREOLUM
315,125,1000,480,480,780,GYRODINIUM FLAGELLARE
,,,,10,10,GYRODINIUM FUSIFORME
,125,,,,,GYRODINIUM PRUNUS
,250,,,,260,GYRODINIUM WULFFII
105,,,,,,HETEROCAPSA SPP
,125,,,,,HETEROCAPSA TRIQUETRA
630,125,625,160,,650,IMANTONIA ROTUNDA
,,,,120,260,KATODINIUM ROTUNDATUM
,,,,120,,LEUCOCRYPTOS MARINA
420,,,160,,,MICRACANTHADINIUM CLAYTONII
,,250,,,,NEMATODINIUM ARMATUM
105,125,,,,,OXYTOXUM MILNERI
,,,,240,260,PLAGIOSELMIS PROLONGA
,125,,,,,PLAGIOSELMIS SPP
,,125,,,130,PRONOCTILUCA PELAGICA
315,,375,,120,260,PROROCENTRUM BALTICUM
210,,,,,,PROROCENTRUM COMPRESSUM
,125,,,,,PROTOPERIDINIUM BIPES
,,,,,130,PROTOPERIDINIUM BREVIPES
,,,160,,,PROTOPERIDINIUM CERASUS
,,,,240,130,PTEROSPERMA NATIONALIS
,,,,,130,PYRAMIMONAS SPP
315,,,,,,SCRIPPSIELLA TROCHOIDEA
,,,,,130,TORODINIUM ROBUSTUM
